Date,File#,Puff site#,Exposure (ms),Recording Length (ms),Flash Length (ms),Start frame of Flash,Start time of Flash (ms),No. of events at site,Max Amp at site,centroid_x (pixels),centoid_y (pixels),t_peak (frames),t_peak (ms),Amplitude (DF/F0),sigmax,sigmay,angle
1107,18,18.078,5,27045,500,466,2330,2,0.2749796128,8.3115517988,88.0285037729,2021,10105,0.2749796128,3.2056082467,3.4199150107,74.7870849262
1107,18,18.078,5,27045,500,466,2330,2,0.2749796128,9.1036871173,88.2651333729,5456,27280,0.0719335931,2.7578702461,3.9199504076,89.99621523
1107,18,18.079,5,27045,500,466,2330,3,0.137819642,80.466540803,95.2077592757,2054,10270,0.137819642,3.3045560156,4.4246236274,8.9550213869
1107,18,18.079,5,27045,500,466,2330,3,0.137819642,79.8159985769,94.4638138579,2890,14450,0.0629666773,6.071859634,4.6702195937,42.0427867487
1107,18,18.079,5,27045,500,466,2330,3,0.137819642,79.2002945137,94.2169815913,4322,21610,0.0640417084,7.4750903653,4.7618459489,48.3576581906
1107,18,18.08,5,27045,500,466,2330,4,0.124630544,20.004832946,104.2847361522,2856,14280,0.0381000986,9.1227916639,6.1852030666,39.9640129143
1107,18,18.08,5,27045,500,466,2330,4,0.124630544,16.6885898321,106.4007513891,4609,23045,0.124630544,3.1326620336,2.622495254,0.0020789361
1107,18,18.08,5,27045,500,466,2330,4,0.124630544,20.8248632712,103.6506847363,5160,25800,0.1087444512,10,4.3876273088,89.9849107103
1107,18,18.08,5,27045,500,466,2330,4,0.124630544,18.0466268246,103.9828338412,5385,26925,0.020442467,9.1766399866,9.9999944774,18.7913947206
1107,18,18.081,5,27045,500,466,2330,6,0.2338297052,19.4950429257,107.4837227078,4839,24195,0.1436842334,4.3474666911,3.3419320557,55.9444615177
1107,18,18.081,5,27045,500,466,2330,6,0.2338297052,17.1970785346,110.0458520235,4928,24640,0.0372950835,2.0000569405,9.9999957007,15.4439038454
1107,18,18.081,5,27045,500,466,2330,6,0.2338297052,20.8213026478,105.7254424484,5159,25795,0.2338297052,3.3158498272,3.5829010831,61.2654958109
1107,18,18.081,5,27045,500,466,2330,6,0.2338297052,18.1278668483,110.0359519928,5276,26380,0.1543277624,2.6239490902,2.842436012,89.766173376
1107,18,18.081,5,27045,500,466,2330,6,0.2338297052,18.346762343,109.8275321056,5429,27145,0.1446308254,2.3938752784,2.35807283,89.8579788327
1107,18,18.081,5,27045,500,466,2330,6,0.2338297052,18.255853169,109.0115264345,5486,27430,0.0935036873,2.383745103,2.9005131882,40.7981804932
1107,18,18.082,5,27045,500,466,2330,1,0.1589038147,13.7484395842,69.4354141189,3850,19250,0.1589038147,2.1667378963,3.2204413328,89.9148657492
1107,18,18.083,5,27045,500,466,2330,1,0.0618585883,9.0639837436,68.6592820906,3500,17500,0.0618585883,7.8394685002,5.5024976035,89.9998409442
1107,18,18.084,5,27045,500,466,2330,5,0.2416940576,127.9999911638,45.4013341467,2642,13210,0.2416940576,2.6284249743,3.4699020753,48.2305567995
1107,18,18.084,5,27045,500,466,2330,5,0.2416940576,127.9998628184,44.4437248092,3694,18470,0.1625350884,4.4022060728,3.5673226503,24.6598796463
1107,18,18.084,5,27045,500,466,2330,5,0.2416940576,126.5790953569,45.4361050761,4739,23695,0.1265712173,2.405897469,3.6458944423,33.6462819733
1107,18,18.084,5,27045,500,466,2330,5,0.2416940576,127.9998714885,45.3310270937,5198,25990,0.2351701783,3.3916104389,4.2035090021,53.474235569
1107,18,18.084,5,27045,500,466,2330,5,0.2416940576,127.9998549075,45.5890083316,5686,28430,0.1971510666,2.9451318538,3.7921871769,89.9964018617
1107,18,18.085,5,27045,500,466,2330,2,0.1745642936,47.28176413,42.4784817051,2111,10555,0.1745642936,2.4486570298,2.0440475459,89.0184088497
1107,18,18.085,5,27045,500,466,2330,2,0.1745642936,44.8141891292,42.6611884473,4442,22210,0.0692261392,2.7454040374,5.5469938397,40.7429525392
1107,18,18.086,5,27045,500,466,2330,3,0.1961932709,40.4878058022,43.4429944823,2929,14645,0.1125240931,2.9587321246,3.8196599554,62.750065271
1107,18,18.086,5,27045,500,466,2330,3,0.1961932709,43.1838568688,44.9548635404,4054,20270,0.1961932709,2.7335469938,3.1933706956,63.5318880882
1107,18,18.086,5,27045,500,466,2330,3,0.1961932709,41.8940917841,45.3822850028,5110,25550,0.1628613356,3.1507271505,2.3635683794,14.3083266387
1107,18,18.087,5,27045,500,466,2330,5,0.2001677764,77.0577359079,72.6700790768,2129,10645,0.2001677764,3.1953677398,2.574815967,27.5499896233
1107,18,18.087,5,27045,500,466,2330,5,0.2001677764,79.4998335376,72.097770739,4955,24775,0.1172282397,2.2517843958,2.7578976112,27.9702225561
1107,18,18.087,5,27045,500,466,2330,5,0.2001677764,75.7787221082,73.2650944912,5171,25855,0.0741915033,3.7687036691,2.0006914236,22.6097597206
1107,18,18.087,5,27045,500,466,2330,5,0.2001677764,78.0146099911,71.7663382909,5912,29560,0.0817606869,2.4523366279,3.5030956615,25.7666169717
1107,18,18.087,5,27045,500,466,2330,5,0.2001677764,78.6554120739,69.6558228568,5959,29795,0.0559387174,2.2939726757,9.9700483517,10.384704528
1107,18,18.088,5,27045,500,466,2330,2,0.1738645916,38.0309077661,94.547474948,2142,10710,0.1738645916,2.328284247,2.7545445223,72.2511040537
1107,18,18.088,5,27045,500,466,2330,2,0.1738645916,37.610952239,96.6266177778,5958,29790,0.1572611435,3.094199368,2.2392025336,89.9905604593
1107,18,18.089,5,27045,500,466,2330,1,0.0903847233,39.1759655078,109.0355469188,2145,10725,0.0903847233,2.0000992214,3.3838885128,23.3537674355
1107,18,18.09,5,27045,500,466,2330,1,0.1100063059,125.9110488792,51.1926130791,2153,10765,0.1100063059,2.8873817305,4.3947878553,23.0641900743
1107,18,18.091,5,27045,500,466,2330,7,0.656871028,127.9999974762,14.9436262019,2184,10920,0.656871028,3.6402471275,5.4550108882,85.8695951095
1107,18,18.091,5,27045,500,466,2330,7,0.656871028,125.7347412305,15.9466812851,3175,15875,0.5555129591,2.6169073919,3.271924877,65.0522595154
1107,18,18.091,5,27045,500,466,2330,7,0.656871028,125.3139317501,16.4775716074,3885,19425,0.3341843532,2.1450952557,2.7030806656,72.4803820121
1107,18,18.091,5,27045,500,466,2330,7,0.656871028,127.8781067741,14.5854420208,3962,19810,0.58367202,5.0417492259,3.40500195,0.0033906146
1107,18,18.091,5,27045,500,466,2330,7,0.656871028,127.998842264,15.938142416,4833,24165,0.5046616388,4.6391111283,3.518768861,2.86545113037384E-005
1107,18,18.091,5,27045,500,466,2330,7,0.656871028,125.6673999771,14.9101322199,5708,28540,0.2712751092,3.0180257932,2.673335103,86.1979213137
1107,18,18.091,5,27045,500,466,2330,7,0.656871028,126.8242064075,15.3840473972,5724,28620,0.1405027415,2.5615649951,4.3553114661,62.5895470111
1107,18,18.092,5,27045,500,466,2330,3,0.1373285291,56.5254666758,20.0161225107,2252,11260,0.1373285291,3.9772098794,2.8722044081,31.868588731
1107,18,18.092,5,27045,500,466,2330,3,0.1373285291,54.8688694335,21.9064374587,2872,14360,0.0825209994,3.3141929678,4.3693638095,81.023418497
1107,18,18.092,5,27045,500,466,2330,3,0.1373285291,56.9760116905,21.210812419,5115,25575,0.1098439358,3.9715368371,2.7638776917,0.0126072947
1107,18,18.093,5,27045,500,466,2330,3,0.4459660528,23.0060261864,45.2047615817,2264,11320,0.4459660528,3.0617876295,3.6219049565,23.1590657643
1107,18,18.093,5,27045,500,466,2330,3,0.4459660528,24.1263230843,46.0797159927,3463,17315,0.1579349192,9.4513555915,5.2762693232,88.412884859
1107,18,18.093,5,27045,500,466,2330,3,0.4459660528,23.9638903363,45.4312136335,4072,20360,0.0674810883,4.0624458965,3.3438820524,31.8378848045
1107,18,18.094,5,27045,500,466,2330,3,0.1488852386,2.2875111577,102.8684156722,2305,11525,0.0419974404,7.7114207316,9.9999988029,0.1709328878
1107,18,18.094,5,27045,500,466,2330,3,0.1488852386,2.4213891949,102.029674881,3870,19350,0.1488852386,2.4058884559,2.371154161,89.9921123862
1107,18,18.094,5,27045,500,466,2330,3,0.1488852386,4.6907627479,104.1082255705,4816,24080,0.1086187056,3.2717595924,2.9808099805,89.9952533444
1107,18,18.095,5,27045,500,466,2330,2,0.1177705354,84.8532416338,71.5152754303,2341,11705,0.1177705354,2.2928022929,5.0021799703,8.4415367217
1107,18,18.095,5,27045,500,466,2330,2,0.1177705354,85.4099649713,71.1244111895,5925,29625,0.04706432,5.371731339,3.4388122912,31.0317210061
1107,18,18.096,5,27045,500,466,2330,4,0.1733383156,105.0940661933,87.8419920477,2354,11770,0.1733383156,2.8451057898,3.1520102137,11.4907381498
1107,18,18.096,5,27045,500,466,2330,4,0.1733383156,105.5166672536,86.7006828282,4676,23380,0.1495878749,3.0021415477,3.6445484274,48.5117325635
1107,18,18.096,5,27045,500,466,2330,4,0.1733383156,104.9779371179,86.0105100415,4794,23970,0.14909718,2.0000003095,3.0256326938,61.6157214166
1107,18,18.096,5,27045,500,466,2330,4,0.1733383156,103.1284842797,86.4467314181,5209,26045,0.1212012629,2.5905465189,4.7189202556,18.363272934
1107,18,18.097,5,27045,500,466,2330,1,0.1038913947,27.1892675956,80.2586949149,2373,11865,0.1038913947,6.999753142,8.5848411728,66.1835141213
1107,18,18.098,5,27045,500,466,2330,6,0.1319543753,127.999482414,33.5530938446,2385,11925,0.1319543753,7.7307619294,9.9991533977,21.895945591
1107,18,18.098,5,27045,500,466,2330,6,0.1319543753,127.9988743764,38.0367403923,3280,16400,0.0500296696,9.9999679088,9.9997733714,89.9881650007
1107,18,18.098,5,27045,500,466,2330,6,0.1319543753,127.9136448385,34.2244281471,3811,19055,0.11026252,9.2852263509,9.997097387,7.9845002435
1107,18,18.098,5,27045,500,466,2330,6,0.1319543753,127.9969973607,34.2561625844,4064,20320,0.1136550825,6.1114512052,8.0857631372,0.0539611106
1107,18,18.098,5,27045,500,466,2330,6,0.1319543753,127.9208370046,37.5717020822,4353,21765,0.0572243338,6.9302494851,9.9999997477,0.1980591183
1107,18,18.098,5,27045,500,466,2330,6,0.1319543753,127.9999806011,34.0348825419,5479,27395,0.1093943217,8.985656114,6.6295246129,51.9466137299
1107,18,18.099,5,27045,500,466,2330,4,0.1799493613,1.7954562393,97.7632847441,2398,11990,0.1799493613,3.9066387803,3.0224622159,75.9058414807
1107,18,18.099,5,27045,500,466,2330,4,0.1799493613,0.000017987,93.1829371662,3082,15410,0.0586945841,6.9833138664,2.9617244673,85.1794007812
1107,18,18.099,5,27045,500,466,2330,4,0.1799493613,0.0005786403,95.8787376805,4580,22900,0.1377315025,5.612078243,4.6388385911,89.9993984486
1107,18,18.099,5,27045,500,466,2330,4,0.1799493613,1.99412038469626E-005,92.3203119758,5179,25895,0.063855112,9.9995441506,4.0175315558,88.4803225708
1107,18,18.1,5,27045,500,466,2330,4,0.304558483,88.1467998633,16.2838709772,2419,12095,0.2878217103,4.5737715115,4.806684666,54.2125906962
1107,18,18.1,5,27045,500,466,2330,4,0.304558483,87.2412704056,15.7132850637,3216,16080,0.304558483,3.4081036179,4.359147897,14.0566862579
1107,18,18.1,5,27045,500,466,2330,4,0.304558483,88.774561275,16.2897457249,4254,21270,0.2101026279,4.4704761597,4.9789815753,89.9999920828
1107,18,18.1,5,27045,500,466,2330,4,0.304558483,88.5214109016,16.0590490262,5376,26880,0.2028755569,5.212638986,4.9685766895,0.0579489243
1107,18,18.101,5,27045,500,466,2330,2,0.1223070432,92.4415465848,50.5740534839,2422,12110,0.1090338975,4.0441473573,4.1080049775,69.4670237398
1107,18,18.101,5,27045,500,466,2330,2,0.1223070432,92.6288878847,50.8516496159,4266,21330,0.1223070432,3.2134278372,3.9914348139,89.9971431245
1107,18,18.102,5,27045,500,466,2330,1,0.1227738312,36.7846679106,19.7127489979,2482,12410,0.1227738312,3.1216330154,2.5322642077,21.0605563389
1107,18,18.103,5,27045,500,466,2330,3,0.0659150761,111.6504390131,113.4857551252,2515,12575,0.0659150761,9.9998091828,6.2636992917,89.9109659777
1107,18,18.103,5,27045,500,466,2330,3,0.0659150761,108.8467787682,114.7387978221,4096,20480,0.0586893411,8.6267611841,3.491302162,89.7649527895
1107,18,18.103,5,27045,500,466,2330,3,0.0659150761,108.9904074412,113.2281092726,5142,25710,0.0472655944,9.9999999997,9.9999999497,15.0506488434
1107,18,18.104,5,27045,500,466,2330,2,0.1378350031,18.2951220445,91.9384263717,4257,21285,0.0633536333,2.0839142129,6.4163559814,5.6247692904
1107,18,18.104,5,27045,500,466,2330,2,0.1378350031,19.4661657018,92.9055672639,4698,23490,0.1378350031,4.2534335274,2.9175309978,36.9692142299
1107,18,18.105,5,27045,500,466,2330,2,0.0733916015,22.9363561675,96.1396582749,2604,13020,0.0733916015,9.9990314199,5.2537346282,34.1987734246
1107,18,18.105,5,27045,500,466,2330,2,0.0733916015,23.4256975593,94.3784554587,4087,20435,0.0151711389,9.9999819807,7.1500030121,36.7526000616
1107,18,18.106,5,27045,500,466,2330,2,0.0566273272,31.302184716,71.4290341497,5228,26140,0.0566273272,3.6086214179,9.9999994319,19.4996970967
1107,18,18.106,5,27045,500,466,2330,2,0.0566273272,30.0715765065,72.2907218428,5632,28160,0.0465061972,3.5794748489,9.9999427782,53.2952682164
1107,18,18.107,5,27045,500,466,2330,2,0.1103277843,91.8832082333,66.8714185523,2596,12980,0.1042587943,4.3779151983,2.6938124856,20.4770108925
1107,18,18.107,5,27045,500,466,2330,2,0.1103277843,92.0148727655,66.9868859192,5616,28080,0.1103277843,3.6620454528,3.9430738773,89.8038446966
1107,18,18.108,5,27045,500,466,2330,2,0.0724308904,22.8442039528,69.2065811841,3539,17695,0.0300427335,9.9999998472,9.9999999181,22.6855613542
1107,18,18.108,5,27045,500,466,2330,2,0.0724308904,25.4896616687,67.8770404699,3669,18345,0.0724308904,4.4727852152,4.0940397343,0.0013249881
1107,18,18.109,5,27045,500,466,2330,1,0.027994902,28.3391460141,66.8007096615,5610,28050,0.027994902,9.9978137316,5.8058508319,61.2519952526
1107,18,18.11,5,27045,500,466,2330,1,0.161464026,37.5397632352,103.9797062034,2620,13100,0.161464026,2.8843726393,3.1203002009,68.6568743896
1107,18,18.111,5,27045,500,466,2330,1,0.1485979848,62.9705908713,93.9777036298,2671,13355,0.1485979848,9.9999987649,6.7100994228,59.7211366928
1107,18,18.112,5,27045,500,466,2330,6,0.4718609239,61.4808553512,41.1095283933,2681,13405,0.4718609239,3.3374976546,2.8471962026,38.3305765776
1107,18,18.112,5,27045,500,466,2330,6,0.4718609239,61.4016368098,41.2609277046,3290,16450,0.4624264502,3.6384811098,2.9121520961,40.8271098609
1107,18,18.112,5,27045,500,466,2330,6,0.4718609239,61.6748363654,40.1084191321,3684,18420,0.1797855357,2.5032526223,2.8208427601,77.4785495556
1107,18,18.112,5,27045,500,466,2330,6,0.4718609239,61.3569519578,41.2270868272,4781,23905,0.4310951872,3.5424122069,2.8570050422,33.5792106057
1107,18,18.112,5,27045,500,466,2330,6,0.4718609239,62.0007556832,40.1231990755,5086,25430,0.1469078094,3.3191516254,2.3967165473,18.1014803264
1107,18,18.112,5,27045,500,466,2330,6,0.4718609239,61.7741595775,41.1744068726,5736,28680,0.3543036333,2.8975106314,3.3778204304,89.9999011099
1107,18,18.113,5,27045,500,466,2330,2,0.0733222089,19.4545079734,85.5407321208,2707,13535,0.0733222089,5.0597607394,9.9944079213,53.5704772875
1107,18,18.113,5,27045,500,466,2330,2,0.0733222089,18.7749603328,85.9307193172,3551,17755,0.0465533871,10,9.9999629894,0.0632454026
1107,18,18.114,5,27045,500,466,2330,2,0.1031879604,60.2188763964,32.3214683142,2757,13785,0.1031879604,5.1072297757,5.5755309442,4.6097101456
1107,18,18.114,5,27045,500,466,2330,2,0.1031879604,60.6101435272,32.5099920175,4827,24135,0.0622001169,3.2974062263,8.2648565752,71.4059263096
1107,18,18.115,5,27045,500,466,2330,2,0.1108002331,80.1912603089,100.6160315379,2782,13910,0.1108002331,5.1615025165,4.0461969929,13.3273070207
1107,18,18.115,5,27045,500,466,2330,2,0.1108002331,81.1806863184,100.9003056463,5735,28675,0.0879341601,4.6277223733,3.338522575,42.7576753686
1107,18,18.116,5,27045,500,466,2330,2,0.1042681486,56.0019180242,44.0065250334,2883,14415,0.0995644833,4.5854738898,2.6516064454,27.0549688718
1107,18,18.116,5,27045,500,466,2330,2,0.1042681486,56.4338878709,41.2544352669,2993,14965,0.1042681486,2.3733111386,3.3622071558,66.5430721765
1107,18,18.117,5,27045,500,466,2330,1,0.1969568737,70.2449344511,63.8139377451,2889,14445,0.1969568737,2.892929728,3.0634288277,58.1836283971
1107,18,18.118,5,27045,500,466,2330,4,0.189781029,111.8808707403,20.5591209636,2908,14540,0.189781029,4.4104430159,3.59487102,71.7144321115
1107,18,18.118,5,27045,500,466,2330,4,0.189781029,111.6080990684,20.8746818106,3965,19825,0.0508287385,4.0751625972,8.1428384504,21.819242726
1107,18,18.118,5,27045,500,466,2330,4,0.189781029,111.8071844299,20.5264227547,4599,22995,0.1787790428,4.0246627355,3.3374100105,58.220824821
1107,18,18.118,5,27045,500,466,2330,4,0.189781029,111.7102266879,21.372897423,5191,25955,0.1527163894,3.6084744427,3.4976594228,38.9047760665
1107,18,18.119,5,27045,500,466,2330,1,0.0782901999,86.6844887986,63.3898982013,3031,15155,0.0782901999,3.8458725281,4.2330286474,89.935247874
1107,18,18.12,5,27045,500,466,2330,1,0.0962226788,92.0999392352,56.7292417375,5864,29320,0.0962226788,5.18687365,3.9480329432,71.275705388
1107,19,19.001,5,26845,500,475,2375,3,0.336079954,66.2248872124,14.2317814426,1562,7810,0.1695035458,2.5033910759,2.9928042909,84.5396453274
1107,19,19.001,5,26845,500,475,2375,3,0.336079954,67.032274911,15.4601177116,3379,16895,0.336079954,3.4358648009,3.86794767,40.98432558
1107,19,19.001,5,26845,500,475,2375,3,0.336079954,67.5311144013,15.8805739337,5438,27190,0.1494835659,2.7283784173,3.6609932438,0.0657761445
1107,19,19.002,5,26845,500,475,2375,7,0.1384457628,61.6102440556,20.5882616253,3805,19025,0.0918248252,2.0000374359,2.0000216524,9.4333724213
1107,19,19.002,5,26845,500,475,2375,7,0.1384457628,60.9842855328,17.395780095,4138,20690,0.0353336717,8.0460444112,3.9969768407,82.1412046349
1107,19,19.002,5,26845,500,475,2375,7,0.1384457628,62.2867234479,15.6807359889,4673,23365,0.0945250192,3.1459380486,4.2871329831,35.2335203155
1107,19,19.002,5,26845,500,475,2375,7,0.1384457628,55.8029667867,21.1954008643,5539,27695,0.1384457628,2.0000028891,3.6012898978,9.5544051804
1107,19,19.002,5,26845,500,475,2375,7,0.1384457628,57.4650968743,19.4107720113,5576,27880,0.0217451625,9.9984521221,3.5237623269,27.5887006867
1107,19,19.002,5,26845,500,475,2375,7,0.1384457628,59.935644948,17.095200206,5642,28210,0.0523892728,4.1350081905,9.9998116097,87.9141328713
1107,19,19.002,5,26845,500,475,2375,7,0.1384457628,60.2646115895,19.9615988208,5706,28530,0.0856136626,2.0000000064,2.0000005413,86.3253140666
1107,19,19.003,5,26845,500,475,2375,1,0.2104017128,74.6885581874,51.1967392114,2493,12465,0.2104017128,4.101121172,3.8027936628,23.0051134643
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,77.0264174443,23.7857969362,895,4475,0.4872091558,8.1722415626,7.3408770835,88.4893869332
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,77.0201471308,24.9491699518,1180,5900,0.3804377286,6.9062951904,7.4477793969,69.4217300275
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,79.703721362,23.1599259309,1185,5925,0.000024875,6.5506655268,6.1539818496,0.8350839126
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,78.4334129935,20.5836679594,1271,6355,0.5520621944,2.1875929957,2.0396252303,68.8841085869
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,76.639610242,24.6575845506,1868,9340,0.5160150814,6.2007548067,5.9844705239,13.8324928405
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,78.4805313955,20.7055777792,2351,11755,0.2559664722,3.0118305078,2.6400695896,47.9599473243
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,78.9402598243,25.6221821984,2599,12995,0.3401421776,9.2473618206,9.99999798,89.9998442348
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,72.6687289404,21.3461426753,3070,15350,0.1001275953,3.2341855634,4.5342467094,14.8125554423
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,77.2065162677,19.9438761794,3131,15655,0.1304033179,4.2292363623,4.6130181877,53.9713721628
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,78.9768298059,20.9808413522,3274,16370,0.3739632282,9.9942639337,7.5419225253,69.8633090617
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,74.7242755767,22.6796492127,3449,17245,0.2824074769,3.6865112648,2.8472797903,15.0019480534
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,72.6979276914,21.9996254896,3522,17610,0.1591990187,2.1704103624,2.0569585712,0.2488711875
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,76.300308495,24.5063530588,3673,18365,0.3552769682,6.4513417592,6.0292757281,38.3106036245
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,75.716273698,23.808940946,3731,18655,0.4116177916,2.0010971735,2,0.2289866997
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,75.7593082077,23.9797444191,3821,19105,0.0497319793,6.0319277967,9.7273407552,83.8409891703
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,80.1867201078,24.5469041984,3824,19120,0.0380411438,5.9098742586,10,89.9938931888
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,73.9255957469,22.1887222706,3886,19430,0.1262380817,2.0001004845,2.8493353917,47.6056269387
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,80.7785287218,19.5586020233,3948,19740,0.0620249414,9.9893626223,3.3099184253,81.9150972752
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,77.0278359069,24.649684568,4138,20690,0.2806462983,6.3503156062,6.5662160381,0.3298270363
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,77.7912955124,25.4720065086,4139,20695,0.0249767258,9.3797447767,7.7447713672,29.4363234581
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,77.967633403,18.505317815,4316,21580,0.3036747372,8.833171179,4.2038685789,59.9346720781
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,74.1070702038,22.8874649598,4334,21670,0.2752866691,3.2386266493,4.2683153508,49.4480877275
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,78.7414605753,20.6756558936,4625,23125,0.331665141,2.0000197945,2.389049941,64.1863100228
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,76.2148902626,24.5548811971,4661,23305,0.1664546513,5.957015665,5.1399946172,34.0248074266
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,70.9561858755,20.4713031228,4778,23890,0.1166148,4.5593430298,3.8035312267,89.9949467383
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,82.3082815532,25.9557771839,4937,24685,0.0896000883,5.3569301391,2,0.0407392042
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,78.9642374481,24.5149953001,5260,26300,0.1420079997,7.1749718017,7.4899204079,21.475673512
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,75.7909752982,23.8635153598,5509,27545,0.1638538337,4.1509774934,4.481076988,9.0805637992
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,76.537356915,21.9876606805,5626,28130,0.0940520289,5.3121658653,3.8554151148,10.6805314723
1107,19,19.004,5,26845,500,475,2375,30,0.5520621944,75.7561958002,23.5399952829,5792,28960,0.1181595064,3.792230807,4.4217769628,89.959121675
1107,19,19.005,5,26845,500,475,2375,5,0.3733214281,87.0235323524,16.1268950666,1129,5645,0.0379747714,2.045419419,2.0013537056,8.4999450952
1107,19,19.005,5,26845,500,475,2375,5,0.3733214281,85.8510528029,20.0078024806,2952,14760,0.3733214281,4.283036834,3.7508266891,62.7280711429
1107,19,19.005,5,26845,500,475,2375,5,0.3733214281,85.9424646618,20.6342847135,3479,17395,0.1616218648,2.3385207263,3.768206212,0.687635873
1107,19,19.005,5,26845,500,475,2375,5,0.3733214281,86.0114014109,22.4927029916,4859,24295,0.1476180841,9.9999937543,6.0848443995,2.2492951809
1107,19,19.005,5,26845,500,475,2375,5,0.3733214281,86.3431833516,17.3707549825,5564,27820,0.0187854332,2.7226833619,2.1954771216,89.1999250394
1107,19,19.006,5,26845,500,475,2375,1,0.1617968084,87.6830875827,26.9033031742,4015,20075,0.1617968084,3.4033332496,2.8057255557,43.5245669666
1107,19,19.007,5,26845,500,475,2375,5,0.3130150246,27.3131687284,24.8883898334,2462,12310,0.3130150246,4.5809667059,6.3238664494,59.0740223504
1107,19,19.007,5,26845,500,475,2375,5,0.3130150246,30.0026112569,24.6686103544,3937,19685,0.1183418293,6.6485076917,4.2779699478,80.6907821964
1107,19,19.007,5,26845,500,475,2375,5,0.3130150246,29.5813583554,26.0803097884,5025,25125,0.2484612095,3.6980648182,4.0236448583,64.2433656659
1107,19,19.007,5,26845,500,475,2375,5,0.3130150246,27.8197753677,26.4319545723,5513,27565,0.1735545877,9.9865641627,2.0000258775,16.1304033381
1107,19,19.007,5,26845,500,475,2375,5,0.3130150246,27.3546175981,23.5513271839,5783,28915,0.1318601033,6.1518310819,4.7322226542,30.9747243666
1107,19,19.008,5,26845,500,475,2375,4,0.2647815804,28.2338080663,20.6312074018,1202,6010,0.1800718519,4.1174131103,5.3895906872,35.5464902106
1107,19,19.008,5,26845,500,475,2375,4,0.2647815804,29.6109205239,21.8176035577,2909,14545,0.15216361,4.5743525046,6.0523011295,11.3991973111
1107,19,19.008,5,26845,500,475,2375,4,0.2647815804,29.7593727622,22.3703839638,3099,15495,0.2127409289,5.7865873055,4.4207297312,88.9354084953
1107,19,19.008,5,26845,500,475,2375,4,0.2647815804,27.8828162226,18.7617472162,5004,25020,0.2647815804,3.9437413813,3.1906312689,25.4726239317
1107,19,19.009,5,26845,500,475,2375,3,0.3314632295,26.3169447354,31.0013581964,3159,15795,0.3314632295,3.1055115336,4.2742437659,60.1436575575
1107,19,19.009,5,26845,500,475,2375,3,0.3314632295,26.2287316567,30.6365381846,3576,17880,0.1538153797,4.9331472901,4.2583610011,33.5674339857
1107,19,19.009,5,26845,500,475,2375,3,0.3314632295,28.4568573193,30.2150295994,4570,22850,0.1529321632,9.9993022731,5.7662804584,31.3462155807
1107,19,19.01,5,26845,500,475,2375,11,0.8023489898,66.3984570553,1.88062159245384E-006,642,3210,0.8023489898,5.9938183097,3.9673137988,37.6595507797
1107,19,19.01,5,26845,500,475,2375,11,0.8023489898,64.5175536734,1.3247294084,732,3660,0.1942918381,5.2243797345,2.8205160894,43.8052313735
1107,19,19.01,5,26845,500,475,2375,11,0.8023489898,64.1168752084,1.0641418257,1680,8400,0.2361264902,4.7271552078,3.2283913457,33.4122092972
1107,19,19.01,5,26845,500,475,2375,11,0.8023489898,66.8180947427,1.57641817155607E-006,2085,10425,0.6911198379,6.9092031556,4.456884533,35.0392759383
1107,19,19.01,5,26845,500,475,2375,11,0.8023489898,66.8213604128,1.09478895060633E-006,2678,13390,0.7470551265,6.6181493172,3.8296917885,31.7006344474
1107,19,19.01,5,26845,500,475,2375,11,0.8023489898,66.1710663722,6.02235022628683E-006,2862,14310,0.5741234099,5.5110497618,3.4464726718,40.3046613034
1107,19,19.01,5,26845,500,475,2375,11,0.8023489898,66.3512957665,0.0007729123,3093,15465,0.1798774226,5.9888562715,4.7564524123,46.8720880086
